id,state,year,age_group,gender,race,whether_mental_ill,armed,flee,body_camera_binary
5944,CA,2020,30–44,male,H,no,yes,no,0
5945,TX,2020,30–44,male,B,no,yes,no,0
6069,NV,2020,60+,male,W,yes,yes,no,0
5943,CO,2020,30–44,male,H,no,yes,Unknown,0
6070,AK,2020,30–44,male,W,no,yes,yes,0
6071,TX,2020,18–29,male,B,no,yes,no,0
5942,CA,2020,18–29,female,A,no,yes,no,0
6072,CA,2020,30–44,male,B,no,yes,yes,0
5946,TX,2020,18–29,female,H,no,yes,no,0
5948,OK,2020,30–44,male,B,no,no,no,0
5949,GA,2020,30–44,male,H,no,yes,yes,0
6073,VA,2020,18–29,male,B,no,yes,yes,1
5947,FL,2020,18–29,male,W,no,yes,no,0
5955,NV,2020,30–44,male,W,no,yes,yes,1
5956,IN,2020,30–44,male,W,no,yes,yes,0
5951,AR,2020,45–59,male,B,no,yes,yes,0
5952,KY,2020,30–44,male,W,no,yes,Unknown,0
5957,FL,2020,30–44,female,W,no,yes,yes,0
5963,CA,2020,18–29,male,H,no,yes,yes,1
5964,TN,2020,45–59,male,W,no,yes,Unknown,0
6065,CA,2020,30–44,male,W,no,yes,no,0
5954,OH,2020,60+,male,W,yes,yes,no,0
5953,KY,2020,45–59,male,W,no,yes,yes,0
5958,PA,2020,45–59,male,W,no,yes,yes,0
5962,TX,2020,18–29,female,W,no,Unknown,yes,0
6074,CA,2020,30–44,male,H,yes,yes,yes,0
5960,TN,2020,60+,male,W,no,yes,Unknown,0
6075,MO,2020,30–44,male,W,no,yes,yes,0
5961,CO,2020,30–44,male,W,no,yes,no,0
5959,WI,2020,30–44,male,B,yes,yes,no,1
5976,MO,2020,30–44,male,B,yes,yes,yes,0
5975,OR,2020,45–59,male,W,yes,yes,no,0
5969,AZ,2020,18–29,male,H,no,no,no,1
5974,FL,2020,Under 18,male,H,yes,yes,no,1
5968,CA,2020,30–44,male,W,no,yes,yes,0
5971,IN,2020,30–44,male,W,yes,no,Unknown,1
5972,AZ,2020,60+,male,W,yes,yes,no,0
5970,WI,2020,30–44,male,B,no,yes,Unknown,0
5973,PA,2020,30–44,male,Unknown,yes,yes,no,0
5965,TN,2020,60+,male,W,no,yes,no,0
5967,CA,2020,30–44,male,H,no,yes,no,0
5977,TX,2020,18–29,male,B,yes,yes,no,0
6167,MS,2020,30–44,male,W,yes,yes,no,0
6168,SC,2020,45–59,male,W,yes,yes,no,0
5987,CA,2020,45–59,male,B,yes,no,no,1
5979,PA,2020,60+,male,W,no,yes,no,0
5981,MI,2020,18–29,male,B,no,yes,no,1
5986,FL,2020,30–44,male,B,no,yes,no,0
5982,CO,2020,18–29,male,W,no,yes,yes,0
5983,SC,2020,18–29,male,W,no,yes,no,0
5984,OH,2020,30–44,female,W,no,yes,yes,0
5985,GA,2020,45–59,male,Unknown,yes,yes,yes,0
6076,GA,2020,18–29,male,H,no,yes,no,0
5989,TN,2020,45–59,male,Unknown,no,yes,yes,0
6077,MN,2020,30–44,male,W,no,yes,no,1
5988,MI,2020,30–44,male,W,no,yes,yes,1
5990,GA,2020,Under 18,male,B,no,yes,yes,0
5991,TN,2020,30–44,male,H,no,yes,yes,0
5994,NM,2020,18–29,male,H,no,yes,yes,0
5996,NJ,2020,18–29,male,W,yes,no,no,0
5993,CA,2020,30–44,male,B,no,yes,no,0
6078,KY,2020,18–29,male,W,yes,yes,no,0
5992,WA,2020,18–29,male,W,yes,yes,yes,0
5995,FL,2020,60+,male,W,yes,yes,no,0
5997,TX,2020,30–44,male,W,no,yes,no,0
6000,CO,2020,18–29,male,W,no,yes,Unknown,0
6001,TX,2020,18–29,male,B,no,no,no,0
5998,IL,2020,18–29,male,B,no,yes,yes,0
6079,IN,2020,30–44,male,B,no,yes,no,0
5999,LA,2020,45–59,male,B,no,yes,no,1
6002,CA,2020,30–44,male,H,no,yes,yes,0
6003,OK,2020,30–44,male,W,no,yes,no,1
6004,CA,2020,18–29,male,B,no,yes,no,1
6005,FL,2020,45–59,female,W,no,yes,yes,0
6080,WI,2020,30–44,male,W,yes,yes,no,0
6017,CA,2020,45–59,male,W,yes,yes,no,1
6015,CA,2020,60+,male,B,no,no,no,1
6022,NC,2020,45–59,male,B,yes,yes,no,0
6081,TX,2020,30–44,male,W,yes,yes,Unknown,0
6009,OK,2020,45–59,male,W,no,yes,no,1
6013,UT,2020,30–44,male,W,yes,yes,no,1
6006,NC,2020,18–29,male,W,yes,yes,no,0
6211,IN,2020,18–29,male,H,yes,yes,yes,1
6007,NC,2020,30–44,male,Unknown,no,yes,no,0
6012,FL,2020,45–59,male,W,yes,yes,no,0
6011,NV,2020,18–29,male,H,no,yes,no,0
6024,WA,2020,18–29,male,H,yes,yes,no,0
6025,LA,2020,30–44,male,B,no,yes,yes,0
6082,AZ,2020,30–44,male,Unknown,no,yes,no,0
6029,MI,2020,18–29,male,B,yes,yes,no,0
6083,CA,2020,30–44,male,Unknown,no,yes,no,0
6084,TX,2020,30–44,male,H,no,yes,no,0
6021,TN,2020,45–59,male,Unknown,no,yes,no,0
6023,FL,2020,45–59,male,W,no,yes,no,0
6018,FL,2020,60+,female,W,yes,yes,no,0
6019,NC,2020,30–44,male,W,yes,yes,Unknown,0
6020,UT,2020,Under 18,male,W,no,yes,no,0
6091,CA,2020,30–44,male,W,no,yes,yes,0
6026,UT,2020,30–44,male,W,no,yes,yes,0
6028,OH,2020,30–44,male,W,yes,yes,no,0
6034,IA,2020,30–44,female,W,yes,yes,no,1
6037,WA,2020,30–44,male,W,yes,no,no,0
6038,SC,2020,60+,male,W,no,yes,no,0
6035,TX,2020,18–29,male,H,no,yes,yes,0
6030,NJ,2020,30–44,male,B,no,yes,no,1
6031,CA,2020,30–44,male,H,no,yes,yes,0
6092,CA,2020,30–44,male,Unknown,no,yes,yes,0
6036,FL,2020,45–59,male,W,yes,no,no,0
6039,CA,2020,30–44,male,H,no,yes,no,0
6055,FL,2020,18–29,male,B,no,yes,yes,1
6086,FL,2020,45–59,male,W,yes,yes,no,0
6087,MO,2020,18–29,male,Unknown,no,yes,yes,0
6088,GA,2020,60+,male,B,no,no,yes,0
6032,WI,2020,45–59,male,W,no,yes,no,0
6033,OK,2020,18–29,male,W,yes,yes,no,0
6050,UT,2020,18–29,male,W,no,yes,yes,0
6051,LA,2020,30–44,male,B,yes,yes,no,0
6052,UT,2020,30–44,male,W,yes,yes,no,1
6054,TX,2020,18–29,male,H,no,yes,yes,0
6056,OK,2020,30–44,male,W,no,yes,yes,0
6057,WA,2020,30–44,male,Unknown,no,yes,no,0
6059,NV,2020,30–44,male,W,yes,yes,yes,1
6060,NM,2020,45–59,male,H,no,yes,Unknown,0
6061,NC,2020,30–44,male,W,yes,yes,yes,0
6062,NM,2020,45–59,male,W,no,yes,yes,0
6063,NE,2020,30–44,male,H,yes,yes,no,0
6058,CO,2020,45–59,female,H,yes,yes,no,0
6064,OK,2020,45–59,male,W,no,yes,yes,0
6589,CA,2020,30–44,male,W,no,yes,no,1
6049,AZ,2020,30–44,male,H,no,yes,no,0
6053,FL,2020,18–29,male,W,yes,yes,Unknown,0
6089,FL,2020,30–44,male,Unknown,no,yes,no,1
6041,TN,2020,30–44,male,W,yes,yes,no,0
6046,CA,2020,30–44,male,B,no,yes,yes,1
6047,FL,2020,45–59,male,W,no,yes,Unknown,0
6048,CO,2020,45–59,male,W,no,yes,no,0
6133,GA,2020,45–59,male,W,no,yes,no,0
6042,TN,2020,30–44,male,W,no,yes,yes,0
6043,CA,2020,18–29,male,H,no,yes,no,1
6044,NV,2020,60+,male,W,yes,yes,no,0
6045,CA,2020,30–44,male,Unknown,no,yes,yes,0
6095,TX,2020,18–29,male,H,yes,yes,yes,0
6096,CA,2020,60+,male,H,no,yes,yes,1
6097,CA,2020,30–44,male,H,no,yes,yes,0
6131,CA,2020,30–44,male,W,no,yes,Unknown,0
6093,NC,2020,30–44,male,B,yes,yes,Unknown,0
6098,NC,2020,30–44,male,W,no,yes,no,0
6132,FL,2020,30–44,male,W,no,yes,yes,0
6099,GA,2020,60+,male,W,no,yes,Unknown,0
6103,AZ,2020,30–44,male,H,no,yes,no,0
6104,TX,2020,18–29,male,H,no,yes,no,0
6130,TX,2020,30–44,male,H,no,yes,yes,0
6100,TX,2020,30–44,male,W,yes,yes,yes,0
6101,AR,2020,30–44,male,W,yes,yes,yes,0
6105,LA,2020,30–44,male,B,yes,yes,yes,0
6106,NJ,2020,30–44,male,B,no,yes,Unknown,0
6110,CA,2020,30–44,male,W,yes,yes,no,0
6107,CA,2020,18–29,male,B,yes,yes,yes,0
6111,ND,2020,30–44,male,N,no,no,Unknown,0
6108,GA,2020,45–59,male,B,no,yes,no,0
6124,NC,2020,30–44,male,W,no,yes,no,0
6116,KY,2020,30–44,male,W,no,yes,no,0
6117,TX,2020,30–44,male,B,yes,yes,no,0
6123,MI,2020,45–59,male,W,no,yes,no,0
6129,CA,2020,30–44,male,Unknown,no,yes,no,0
6114,KY,2020,30–44,male,W,no,yes,Unknown,0
6121,AZ,2020,Under 18,male,H,no,yes,yes,1
6122,TX,2020,18–29,male,B,no,yes,yes,0
6125,UT,2020,30–44,male,W,no,yes,yes,0
6112,MD,2020,30–44,male,H,no,yes,yes,0
6118,CO,2020,45–59,male,W,no,yes,no,0
6127,MI,2020,30–44,male,B,yes,yes,no,0
6128,FL,2020,30–44,male,B,no,yes,no,1
6135,CA,2020,18–29,male,H,no,yes,Unknown,0
6119,CA,2020,18–29,male,W,no,yes,no,1
6134,CA,2020,18–29,male,B,no,yes,yes,0
6136,NM,2020,30–44,male,H,no,yes,yes,1
6137,ID,2020,45–59,male,W,no,yes,no,1
6149,IL,2020,18–29,male,H,no,yes,Unknown,1
6147,CA,2020,45–59,male,W,yes,yes,yes,1
6138,DC,2020,18–29,male,B,no,yes,yes,1
6139,WA,2020,45–59,male,W,no,yes,no,0
6150,CA,2020,30–44,male,H,yes,yes,no,0
6152,IA,2020,45–59,male,W,yes,yes,no,0
6141,NY,2020,30–44,male,B,no,yes,no,1
6143,CA,2020,30–44,male,W,no,yes,no,0
6146,MI,2020,18–29,male,W,no,yes,yes,0
6148,IL,2020,30–44,male,B,no,yes,no,1
6151,TX,2020,60+,male,B,no,yes,no,0
6142,NV,2020,30–44,male,W,yes,yes,no,0
6144,VA,2020,45–59,male,H,no,yes,no,0
6145,NC,2020,45–59,male,W,yes,yes,Unknown,0
6140,IA,2020,45–59,male,W,no,yes,Unknown,0
6153,FL,2020,30–44,male,B,no,yes,yes,0
6154,NV,2020,30–44,male,W,no,yes,yes,1
6155,KY,2020,45–59,male,W,no,yes,yes,0
6161,CO,2020,30–44,male,N,no,yes,no,0
6158,GA,2020,18–29,male,B,no,yes,yes,0
6164,TN,2020,45–59,male,B,no,yes,no,0
6165,CA,2020,30–44,male,H,no,yes,no,0
6166,NC,2020,45–59,male,W,no,yes,Unknown,0
6175,WA,2020,30–44,male,W,no,yes,yes,0
6159,CA,2020,60+,male,B,yes,yes,no,1
6160,CO,2020,30–44,male,H,yes,yes,yes,0
6157,PA,2020,18–29,male,H,yes,yes,no,1
6171,UT,2020,18–29,male,W,yes,yes,no,0
6172,CO,2020,18–29,male,W,no,yes,no,0
6173,TX,2020,45–59,male,B,no,yes,no,1
6174,FL,2020,30–44,male,H,no,yes,no,0
6182,IA,2020,45–59,male,W,yes,no,no,0
6191,CA,2020,30–44,male,H,no,yes,Unknown,0
6193,CA,2020,18–29,male,A,no,yes,yes,0
6194,TX,2020,30–44,male,W,no,yes,no,0
6195,CO,2020,45–59,male,W,no,yes,yes,0
6196,UT,2020,18–29,male,W,no,yes,yes,0
6181,GA,2020,30–44,male,B,no,yes,yes,0
6186,WA,2020,30–44,male,W,yes,no,no,0
6192,GA,2020,45–59,male,B,no,yes,Unknown,0
6180,WA,2020,30–44,female,W,no,yes,no,0
6176,MO,2020,18–29,male,B,no,yes,yes,0
6179,GA,2020,18–29,male,B,no,yes,no,0
6190,GA,2020,30–44,female,W,yes,yes,no,1
6178,IL,2020,30–44,male,W,no,yes,yes,0
6187,TX,2020,30–44,male,H,no,yes,no,0
6184,CA,2020,30–44,male,B,yes,no,Unknown,0
6183,CA,2020,30–44,male,W,no,yes,yes,0
6185,CA,2020,60+,male,W,yes,yes,Unknown,1
6188,FL,2020,30–44,male,W,no,yes,yes,0
6189,LA,2020,18–29,male,Unknown,no,yes,no,0
6199,WA,2020,30–44,male,W,no,yes,no,1
6198,AZ,2020,18–29,male,H,no,no,yes,1
6197,MI,2020,30–44,male,W,no,yes,Unknown,0
6203,LA,2020,45–59,male,B,no,yes,no,0
6201,MN,2020,18–29,male,W,no,yes,yes,0
6202,GA,2020,18–29,male,B,no,no,no,0
6210,KS,2020,30–44,male,W,yes,yes,no,1
6207,FL,2020,30–44,male,W,no,yes,no,0
6208,CA,2020,30–44,male,B,no,no,yes,0
6209,CA,2020,45–59,male,H,no,yes,yes,1
6212,WA,2020,30–44,male,H,no,yes,yes,0
6392,MI,2020,30–44,male,W,no,yes,Unknown,0
6204,TX,2020,30–44,male,B,no,no,no,1
6205,SC,2020,18–29,male,W,no,yes,Unknown,0
6206,CA,2020,30–44,male,Unknown,no,no,yes,0
6223,WA,2020,30–44,male,W,yes,yes,no,0
6224,NM,2020,18–29,male,H,no,yes,no,0
6276,CA,2020,18–29,male,Unknown,yes,yes,no,1
6221,CA,2020,45–59,male,H,no,no,no,1
6219,KY,2020,30–44,male,W,no,yes,no,0
6220,NC,2020,60+,male,W,yes,yes,Unknown,0
6222,FL,2020,45–59,female,W,yes,yes,no,0
6361,CA,2020,30–44,male,H,yes,yes,no,0
6394,CO,2020,45–59,male,H,no,yes,yes,0
6217,PA,2020,18–29,male,B,no,yes,yes,0
6218,NY,2020,18–29,male,B,no,yes,yes,1
6225,FL,2020,45–59,male,W,yes,yes,no,0
6362,IN,2020,30–44,male,W,no,yes,no,0
6214,SC,2020,30–44,female,W,yes,yes,Unknown,0
6215,MN,2020,18–29,male,W,no,no,yes,1
6216,KS,2020,18–29,male,W,no,yes,yes,0
6226,TX,2020,18–29,male,H,no,yes,Unknown,0
6213,CA,2020,18–29,male,H,no,yes,yes,1
6227,MT,2020,18–29,male,N,no,yes,Unknown,0
6229,TN,2020,18–29,male,B,no,no,yes,0
6366,NM,2020,45–59,male,H,no,yes,no,0
6228,CA,2020,18–29,male,H,no,yes,yes,1
6367,LA,2020,30–44,male,H,yes,yes,no,0
6230,CA,2020,30–44,male,W,no,yes,yes,0
6232,OK,2020,45–59,male,N,no,yes,no,0
6239,FL,2020,18–29,male,H,yes,yes,no,0
6240,CA,2020,18–29,male,B,no,yes,Unknown,0
6368,IN,2020,30–44,male,W,no,yes,yes,0
6369,PA,2020,45–59,male,W,no,yes,yes,0
6370,CA,2020,45–59,male,B,no,yes,yes,0
6237,AL,2020,45–59,male,H,no,yes,no,0
6238,CA,2020,18–29,male,B,no,yes,yes,1
6246,IL,2020,18–29,male,B,no,yes,yes,1
6371,TX,2020,45–59,male,W,no,yes,yes,0
6235,NM,2020,45–59,male,Unknown,no,yes,yes,0
6236,KY,2020,45–59,male,W,yes,yes,no,0
6241,WV,2020,18–29,male,W,no,no,no,0
6374,AL,2020,30–44,male,W,yes,yes,no,0
6245,CA,2020,30–44,male,W,no,yes,yes,0
6247,UT,2020,30–44,male,A,no,yes,no,0
6375,GA,2020,30–44,male,W,no,yes,yes,0
6242,WI,2020,30–44,male,W,yes,yes,no,0
6243,NY,2020,45–59,male,W,no,yes,Unknown,0
6376,NH,2020,30–44,male,W,yes,no,no,1
6378,CA,2020,30–44,male,H,yes,yes,no,1
6248,IL,2020,18–29,male,B,no,no,yes,1
6250,AZ,2020,30–44,male,H,yes,yes,no,1
6251,OH,2020,45–59,male,B,no,yes,no,0
6252,FL,2020,60+,male,W,no,yes,no,0
6334,AZ,2020,30–44,male,H,no,no,no,1
6380,FL,2020,18–29,male,B,yes,yes,no,1
6249,MS,2020,45–59,male,B,no,yes,no,0
6264,FL,2020,30–44,male,Unknown,no,yes,no,0
6258,AZ,2020,30–44,male,H,no,yes,yes,0
6259,CA,2020,30–44,male,B,no,yes,no,0
6262,AK,2020,30–44,male,W,yes,yes,no,0
6263,WV,2020,60+,male,Unknown,no,yes,Unknown,0
6381,CA,2020,30–44,male,W,no,yes,yes,0
6257,WI,2020,60+,male,W,no,yes,yes,0
6260,IL,2020,18–29,male,H,no,yes,yes,0
6382,MO,2020,18–29,male,B,no,yes,yes,0
6389,CA,2020,30–44,male,H,no,no,no,0
6254,IN,2020,30–44,male,W,no,yes,no,0
6255,GA,2020,18–29,male,B,no,yes,yes,0
6387,MO,2020,30–44,male,Unknown,no,yes,no,0
6253,AZ,2020,45–59,male,W,no,no,no,0
6266,PA,2020,18–29,male,B,yes,yes,no,1
6270,VA,2020,18–29,male,W,no,yes,yes,0
6388,CA,2020,60+,male,Unknown,no,yes,no,0
6267,FL,2020,18–29,male,W,no,yes,no,0
6268,UT,2020,30–44,male,W,no,yes,Unknown,1
6269,TN,2020,30–44,male,W,no,yes,Unknown,0
6277,NV,2020,30–44,male,B,no,yes,no,1
6271,KY,2020,30–44,male,W,no,no,Unknown,0
6273,AZ,2020,30–44,male,H,no,yes,yes,1
6315,CA,2020,30–44,male,H,no,yes,yes,0
6272,WA,2020,18–29,male,B,no,yes,yes,0
6386,OR,2020,30–44,male,H,no,yes,yes,0
6282,TX,2020,30–44,male,W,no,no,yes,0
6379,MI,2020,30–44,male,Unknown,yes,yes,no,0
6384,TN,2020,18–29,male,B,no,yes,yes,1
6281,TN,2020,30–44,male,W,yes,yes,Unknown,0
6377,CO,2020,30–44,male,W,no,no,Unknown,0
6278,WA,2020,30–44,male,Unknown,no,yes,no,0
6279,IN,2020,30–44,male,W,no,yes,yes,0
6360,OK,2020,18–29,male,N,no,yes,Unknown,0
6274,MA,2020,30–44,male,W,no,yes,no,0
6275,MO,2020,18–29,male,W,no,yes,no,0
6280,MA,2020,30–44,male,W,no,yes,yes,0
6285,TX,2020,45–59,male,H,no,yes,no,1
6286,NV,2020,30–44,male,Unknown,no,yes,no,1
6291,TX,2020,45–59,male,W,no,yes,no,0
6358,CA,2020,18–29,male,H,no,yes,yes,0
6359,FL,2020,45–59,male,W,no,yes,no,1
6283,CO,2020,30–44,male,W,no,yes,no,1
6287,CA,2020,45–59,male,B,no,yes,no,0
6288,IL,2020,18–29,male,W,yes,no,Unknown,0
6289,FL,2020,30–44,male,B,no,yes,no,0
6290,WA,2020,60+,male,W,yes,yes,yes,1
6357,MI,2020,30–44,male,W,yes,yes,yes,0
6298,OK,2020,30–44,male,W,no,yes,no,0
6299,CA,2020,30–44,male,H,no,yes,yes,0
6343,TX,2020,18–29,male,B,no,yes,Unknown,1
6356,FL,2020,30–44,male,H,no,yes,no,0
6355,CA,2020,18–29,male,H,no,yes,no,0
6296,GA,2020,30–44,male,W,no,yes,no,0
6297,MT,2020,30–44,male,W,no,yes,Unknown,0
6354,AZ,2020,45–59,female,W,no,yes,no,1
6292,IN,2020,30–44,male,B,no,yes,Unknown,1
6295,TN,2020,45–59,male,W,no,yes,no,0
6353,NC,2020,18–29,male,B,no,yes,Unknown,0
6293,MD,2020,18–29,male,B,no,yes,no,0
6305,WA,2020,18–29,male,Unknown,yes,yes,no,0
6352,CA,2020,18–29,male,H,no,yes,no,0
6303,TX,2020,18–29,male,B,no,yes,yes,0
6304,CA,2020,18–29,male,Unknown,no,yes,yes,1
6307,MD,2020,30–44,male,B,yes,yes,yes,0
6351,OH,2020,30–44,male,W,yes,yes,no,0
6301,AZ,2020,60+,male,Unknown,no,yes,no,0
6306,OK,2020,30–44,male,B,no,yes,yes,0
6350,VA,2020,45–59,male,W,yes,yes,no,1
6300,PA,2020,30–44,male,Unknown,no,yes,yes,1
6311,FL,2020,18–29,male,B,no,no,no,0
6312,FL,2020,Under 18,male,B,no,no,yes,0
6318,OH,2020,18–29,male,B,no,yes,Unknown,0
6347,MS,2020,30–44,male,B,no,yes,no,0
6348,WY,2020,30–44,male,W,no,yes,yes,0
6349,MT,2020,30–44,male,W,no,no,yes,0
6310,FL,2020,30–44,male,W,no,yes,yes,0
6317,TX,2020,60+,male,W,no,yes,Unknown,0
6324,CA,2020,30–44,male,H,no,yes,Unknown,1
6308,NH,2020,30–44,male,W,yes,yes,no,0
6309,TX,2020,45–59,female,W,yes,yes,no,1
6658,CA,2020,45–59,male,B,no,yes,yes,0
6313,FL,2020,30–44,male,B,no,yes,yes,0
6314,IN,2020,30–44,male,W,no,yes,no,0
6319,TN,2020,30–44,male,B,no,yes,yes,0
6320,FL,2020,18–29,male,W,no,yes,Unknown,0
6322,KY,2020,30–44,male,Unknown,no,yes,yes,0
6331,FL,2020,18–29,male,B,no,yes,no,1
6346,MD,2020,30–44,male,B,no,yes,Unknown,0
6659,FL,2020,30–44,male,B,yes,yes,no,0
6321,TX,2020,60+,male,H,no,yes,no,0
6323,NE,2020,30–44,male,B,no,yes,no,1
6344,NM,2020,18–29,male,B,no,yes,yes,0
6345,OK,2020,30–44,male,W,yes,yes,Unknown,1
6660,OK,2020,30–44,male,W,no,yes,no,1
6328,LA,2020,18–29,male,W,no,yes,Unknown,0
6332,IN,2020,30–44,male,W,no,yes,yes,0
6333,PA,2020,30–44,male,W,no,no,yes,0
6329,FL,2020,18–29,male,W,no,yes,yes,1
6330,AZ,2020,60+,male,W,yes,yes,no,0
6433,AL,2020,30–44,female,W,no,yes,no,1
6325,WI,2020,30–44,male,W,no,yes,Unknown,0
6326,KY,2020,45–59,male,W,no,yes,yes,1
6327,WA,2020,30–44,male,W,no,yes,yes,0
6337,OK,2020,Under 18,male,H,no,no,yes,1
6335,NM,2020,30–44,male,H,no,yes,yes,0
6336,NY,2020,30–44,male,B,no,yes,Unknown,0
6662,TX,2020,30–44,male,W,no,yes,Unknown,0
6341,VA,2020,60+,male,B,no,yes,no,0
6342,TX,2020,30–44,male,H,no,no,Unknown,0
6338,WI,2020,60+,male,W,no,yes,yes,0
6663,CA,2020,18–29,male,H,no,yes,no,0
6339,LA,2020,30–44,male,B,yes,yes,no,0
6516,GA,2020,30–44,male,B,yes,yes,no,0
6363,AZ,2020,30–44,male,B,yes,no,no,1
6364,TX,2020,30–44,male,H,no,yes,no,0
6365,FL,2020,18–29,male,B,no,yes,yes,0
6395,NC,2020,18–29,male,W,no,yes,no,0
6407,MI,2020,18–29,male,B,no,yes,yes,0
6426,LA,2020,45–59,male,B,no,yes,Unknown,0
6397,CA,2020,60+,female,H,yes,yes,no,0
6398,FL,2020,18–29,male,B,no,yes,yes,0
6396,AZ,2020,30–44,male,B,no,yes,no,0
6399,OH,2020,60+,male,W,yes,yes,Unknown,0
6402,OH,2020,18–29,male,B,no,yes,Unknown,0
6405,WV,2020,30–44,male,W,no,yes,no,0
6427,NY,2020,30–44,male,B,no,yes,no,0
6428,AZ,2020,60+,male,W,no,yes,Unknown,0
6403,GA,2020,60+,male,W,no,yes,no,0
6404,MN,2020,18–29,male,W,yes,yes,yes,0
6400,CA,2020,18–29,male,H,no,yes,yes,0
6401,MO,2020,18–29,male,B,no,yes,no,0
6411,OH,2020,30–44,male,B,no,yes,no,0
6664,OR,2020,45–59,male,Unknown,yes,yes,no,0
6665,MI,2020,30–44,male,B,no,yes,Unknown,0
6408,NV,2020,30–44,male,W,no,yes,no,1
6409,OR,2020,18–29,male,W,no,no,yes,0
6410,FL,2020,18–29,male,W,yes,no,yes,1
6412,TX,2020,18–29,male,B,no,yes,yes,1
6444,TX,2020,18–29,female,H,no,no,no,0
6666,WI,2020,18–29,male,B,no,yes,yes,0
6417,WV,2020,45–59,male,W,yes,yes,no,0
6418,VA,2020,60+,male,W,yes,yes,yes,0
6420,MS,2020,45–59,male,W,no,yes,no,1
6423,TX,2020,45–59,male,W,no,yes,Unknown,0
6425,DE,2020,30–44,male,H,no,yes,no,0
6667,IN,2020,18–29,male,Unknown,no,yes,yes,0
6668,TX,2020,30–44,male,H,no,yes,yes,0
6419,OK,2020,60+,male,B,yes,yes,no,1
6421,MT,2020,30–44,male,W,yes,yes,yes,0
6422,TX,2020,30–44,male,B,no,yes,yes,0
6424,OH,2020,30–44,male,B,no,yes,Unknown,0
6413,IN,2020,30–44,male,W,no,yes,yes,0
6414,UT,2020,18–29,male,Unknown,no,yes,no,1
6415,NY,2020,45–59,male,H,yes,yes,Unknown,0
6416,CA,2020,18–29,male,W,yes,yes,no,0
6429,TX,2020,30–44,male,W,yes,yes,yes,0
6536,NM,2020,45–59,male,Unknown,no,yes,yes,0
6430,TX,2020,60+,male,W,no,yes,Unknown,0
6669,OK,2020,18–29,male,N,no,no,Unknown,0
6431,NC,2020,18–29,male,B,no,yes,yes,0
6432,FL,2020,30–44,male,W,no,yes,no,0
6440,TN,2020,30–44,male,W,no,yes,yes,0
6442,WA,2020,30–44,male,Unknown,no,yes,yes,0
6443,GA,2020,45–59,male,B,no,no,Unknown,0
6449,FL,2020,18–29,male,H,yes,yes,no,1
6441,MI,2020,30–44,male,W,yes,yes,no,0
6446,ID,2020,30–44,male,H,no,yes,no,0
6447,ME,2020,30–44,male,W,no,yes,Unknown,0
6448,CA,2020,60+,male,Unknown,no,yes,yes,0
6438,CA,2020,30–44,male,H,no,yes,no,0
6451,AK,2020,30–44,male,W,no,no,yes,0
6435,KS,2020,45–59,male,H,no,yes,yes,0
6434,OH,2020,45–59,male,B,no,no,no,1
6437,AZ,2020,45–59,male,H,no,yes,no,0
6436,NH,2020,45–59,male,W,no,yes,no,0
6445,IL,2020,18–29,male,W,no,no,no,0
6457,TN,2020,30–44,male,W,no,yes,no,0
6461,CA,2020,30–44,female,W,yes,yes,yes,0
6454,PA,2020,30–44,male,H,no,yes,no,1
6455,AZ,2020,30–44,male,H,no,yes,yes,0
6459,TX,2020,30–44,male,B,no,yes,no,0
6452,CT,2020,30–44,male,B,yes,yes,no,1
6469,WA,2020,30–44,male,W,no,yes,no,0
6456,AZ,2020,45–59,female,B,yes,yes,no,1
6466,CA,2020,30–44,male,Unknown,no,yes,no,0
6467,HI,2020,30–44,male,A,no,yes,yes,0
6468,MA,2020,18–29,male,H,no,yes,no,0
6470,OR,2020,30–44,female,Unknown,yes,yes,no,0
6472,CO,2020,45–59,male,B,no,yes,yes,0
6473,CO,2020,30–44,male,Unknown,no,yes,yes,1
6519,AZ,2020,30–44,male,W,no,no,yes,1
6463,NY,2020,18–29,male,H,no,yes,no,0
6464,GA,2020,18–29,male,B,no,yes,no,0
6465,SC,2020,18–29,male,B,no,yes,no,0
6471,CA,2020,18–29,male,W,no,no,Unknown,1
6670,CA,2020,18–29,male,B,no,yes,yes,0
6460,ID,2020,18–29,male,A,no,yes,yes,0
6462,KS,2020,30–44,male,W,no,yes,yes,0
6474,MN,2020,18–29,male,B,no,yes,no,1
6476,PA,2020,18–29,male,A,yes,yes,no,0
6671,TN,2020,30–44,male,W,no,yes,yes,0
6475,TX,2020,30–44,male,W,yes,yes,no,0
6477,IN,2020,60+,male,Unknown,no,yes,yes,0
6480,NJ,2021,30–44,male,B,no,no,Unknown,0
6483,OR,2021,30–44,male,B,no,no,Unknown,0
7643,IN,2021,60+,male,W,no,yes,yes,0
6542,AZ,2021,Under 18,male,H,no,yes,yes,1
6592,CA,2021,30–44,male,H,no,yes,no,0
6478,MO,2021,45–59,male,W,no,yes,Unknown,0
6479,FL,2021,18–29,male,B,no,yes,yes,0
6514,OR,2021,45–59,male,H,no,yes,no,0
6509,AZ,2021,18–29,male,W,no,yes,no,0
6507,MA,2021,18–29,male,W,yes,yes,no,0
6508,OH,2021,18–29,male,B,no,yes,yes,1
6511,WA,2021,30–44,male,W,no,yes,Unknown,0
6512,TX,2021,18–29,male,H,no,yes,Unknown,0
